,filename,precision,recall,f1_score
210,F:\Datasets\TFMTestRemake\CropSegInput\390_Arucas_frame_01_38_52_000.jpg,1.0,1.0,1.0
211,F:\Datasets\TFMTestRemake\CropSegInput\394_Arucas_frame_01_48_25_000.jpg,1.0,1.0,1.0
212,F:\Datasets\TFMTestRemake\CropSegInput\398_Arucas_frame_01_26_16_000.jpg,1.0,1.0,1.0
213,F:\Datasets\TFMTestRemake\CropSegInput\407_PresaDeHornos_frame_09_59_21_000.jpg,1.0,1.0,1.0
214,F:\Datasets\TFMTestRemake\CropSegInput\409_ParqueSur_frame_16_39_33_000.jpg,1.0,1.0,1.0
215,F:\Datasets\TFMTestRemake\CropSegInput\412_Ayagaures_frame_13_17_33_000.jpg,1.0,1.0,1.0
216,F:\Datasets\TFMTestRemake\CropSegInput\416_Arucas_frame_01_16_45_000.jpg,1.0,1.0,1.0
217,F:\Datasets\TFMTestRemake\CropSegInput\419_Ayagaures_frame_18_06_49_000.jpg,0.3333333333333333,1.0,0.5
218,F:\Datasets\TFMTestRemake\CropSegInput\41_Arucas_frame_01_32_24_000.jpg,1.0,1.0,1.0
219,F:\Datasets\TFMTestRemake\CropSegInput\422_Arucas_frame_01_30_54_000.jpg,1.0,1.0,1.0
220,F:\Datasets\TFMTestRemake\CropSegInput\431_Arucas_frame_01_50_42_000.jpg,0.5,1.0,0.6666666666666666
221,F:\Datasets\TFMTestRemake\CropSegInput\435_Arucas_frame_01_52_15_000.jpg,0.0,0.0,0.0
222,F:\Datasets\TFMTestRemake\CropSegInput\441_Arucas_frame_01_52_14_000.jpg,0.0,0.0,0.0
223,F:\Datasets\TFMTestRemake\CropSegInput\446_Arucas_frame_01_51_19_000.jpg,1.0,1.0,1.0
224,F:\Datasets\TFMTestRemake\CropSegInput\451_Ayagaures_frame_18_49_18_000.jpg,0.5,1.0,0.6666666666666666
225,F:\Datasets\TFMTestRemake\CropSegInput\45_Arucas_frame_01_37_17_000.jpg,1.0,1.0,1.0
226,F:\Datasets\TFMTestRemake\CropSegInput\460_Arucas_frame_01_33_02_000.jpg,0.0,0.0,0.0
