,filename,precision,recall,f1_score
397,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_18_49_000.jpg,1.0,1.0,1.0
398,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_20_52_000.jpg,1.0,1.0,1.0
399,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_20_56_000.jpg,1.0,1.0,1.0
400,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_21_06_000.jpg,0.3333333333333333,1.0,0.5
401,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_22_51_000.jpg,0.0,0.0,0.0
402,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_22_52_000.jpg,0.25,1.0,0.4
403,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_23_49_000.jpg,0.5,1.0,0.6666666666666666
404,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_25_33_000.jpg,0.5,0.5,0.5
405,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_25_34_000.jpg,0.5,0.5,0.5
406,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_25_35_000.jpg,1.0,1.0,1.0
407,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_26_07_000.jpg,0.3333333333333333,1.0,0.5
408,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_28_44_000.jpg,0.5,1.0,0.6666666666666666
409,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_29_08_000.jpg,1.0,1.0,1.0
410,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_30_20_000.jpg,0.5,1.0,0.6666666666666666
411,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_30_21_000.jpg,0.5,1.0,0.6666666666666666
412,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_33_22_000.jpg,0.5,1.0,0.6666666666666666
413,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_33_27_000.jpg,0.5,1.0,0.6666666666666666
414,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_33_29_000.jpg,0.5,1.0,0.6666666666666666
415,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_35_15_000.jpg,0.25,1.0,0.4
416,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_35_46_000.jpg,0.3333333333333333,1.0,0.5
417,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_37_14_000.jpg,1.0,1.0,1.0
418,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_37_15_000.jpg,0.5,1.0,0.6666666666666666
419,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_38_14_000.jpg,1.0,1.0,1.0
420,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_38_17_000.jpg,0.5,1.0,0.6666666666666666
421,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_39_30_000.jpg,1.0,1.0,1.0
422,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_39_31_000.jpg,1.0,1.0,1.0
423,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_39_55_000.jpg,0.5,1.0,0.6666666666666666
424,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_39_56_000.jpg,0.5,1.0,0.6666666666666666
425,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_40_40_000.jpg,0.0,0.0,0.0
426,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_40_41_000.jpg,0.5,1.0,0.6666666666666666
427,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_40_48_000.jpg,0.0,0.0,0.0
