,filename,precision,recall,f1_score
223,F:\Datasets\TFMTestRemakeOwn\CropTPInput\300_bib_number_0668.jpg,0.5,0.3333333333333333,0.4
224,F:\Datasets\TFMTestRemakeOwn\CropTPInput\301_bib_number_0668.jpg,0.0,0.0,0
225,F:\Datasets\TFMTestRemakeOwn\CropTPInput\302_bib_number_0668.jpg,0.0,0.0,0
226,F:\Datasets\TFMTestRemakeOwn\CropTPInput\303_bib_number_0670.jpg,1.0,1.0,1.0
227,F:\Datasets\TFMTestRemakeOwn\CropTPInput\304_bib_number_0670.jpg,1.0,1.0,1.0
228,F:\Datasets\TFMTestRemakeOwn\CropTPInput\305_bib_number_0670.jpg,0.0,0,0
229,F:\Datasets\TFMTestRemakeOwn\CropTPInput\306_bib_number_0670.jpg,0.0,0,0
230,F:\Datasets\TFMTestRemakeOwn\CropTPInput\307_bib_number_0672.jpg,0.0,0.0,0
231,F:\Datasets\TFMTestRemakeOwn\CropTPInput\308_bib_number_0672.jpg,0.0,0,0
232,F:\Datasets\TFMTestRemakeOwn\CropTPInput\309_bib_number_0673.jpg,0.0,0.0,0
233,F:\Datasets\TFMTestRemakeOwn\CropTPInput\30_bib_number_0056.jpg,0.0,0.0,0
234,F:\Datasets\TFMTestRemakeOwn\CropTPInput\310_bib_number_0680.jpg,0.0,0.0,0
235,F:\Datasets\TFMTestRemakeOwn\CropTPInput\311_bib_number_0682.jpg,0.0,0.0,0
236,F:\Datasets\TFMTestRemakeOwn\CropTPInput\312_bib_number_0687.jpg,0.0,0.0,0
237,F:\Datasets\TFMTestRemakeOwn\CropTPInput\313_bib_number_0690.jpg,0.0,0.0,0
238,F:\Datasets\TFMTestRemakeOwn\CropTPInput\314_bib_number_0696.jpg,0.0,0.0,0
239,F:\Datasets\TFMTestRemakeOwn\CropTPInput\315_bib_number_0696.jpg,0.0,0.0,0
240,F:\Datasets\TFMTestRemakeOwn\CropTPInput\316_bib_number_0697.jpg,0.125,1.0,0.2222222222222222
241,F:\Datasets\TFMTestRemakeOwn\CropTPInput\317_bib_number_0706.jpg,0.0,0.0,0
242,F:\Datasets\TFMTestRemakeOwn\CropTPInput\318_bib_number_0706.jpg,0.0,0,0
243,F:\Datasets\TFMTestRemakeOwn\CropTPInput\319_bib_number_0713.jpg,0.3333333333333333,1.0,0.5
244,F:\Datasets\TFMTestRemakeOwn\CropTPInput\31_bib_number_0056.jpg,0.0,0,0
245,F:\Datasets\TFMTestRemakeOwn\CropTPInput\320_bib_number_0722.jpg,1.0,1.0,1.0
246,F:\Datasets\TFMTestRemakeOwn\CropTPInput\321_bib_number_0722.jpg,0.0,0.0,0
247,F:\Datasets\TFMTestRemakeOwn\CropTPInput\322_bib_number_0731.jpg,0.0,0.0,0
