,filename,precision,recall,f1_score
78,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1072_Arucas_frame_01_33_57_000.jpg,0.5,1.0,0.6666666666666666
79,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1073_Arucas_frame_01_33_57_000.jpg,0.0,0.0,0.0
80,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1074_Arucas_frame_01_33_57_000.jpg,0.0,0.0,0.0
81,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1075_Arucas_frame_01_29_13_000.jpg,0.0,0.0,0.0
82,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1076_Arucas_frame_01_29_13_000.jpg,0.0,0.0,0.0
83,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1077_Arucas_frame_01_29_13_000.jpg,0.0,0.0,0.0
84,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1078_Arucas_frame_01_29_13_000.jpg,0.0,0.0,0.0
85,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1079_Ayagaures_frame_14_23_07_000.jpg,0.0,0.0,0.0
86,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\107_Arucas_frame_01_28_06_000.jpg,0.0,0.0,0.0
87,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1080_Ayagaures_frame_14_23_07_000.jpg,0.0,0.0,0.0
88,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1081_Ayagaures_frame_14_23_07_000.jpg,0.0,0.0,0.0
89,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1082_Ayagaures_frame_14_23_07_000.jpg,0.0,0.0,0.0
90,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1083_Teror_frame_02_20_52_000.jpg,1.0,1.0,1.0
91,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1084_Teror_frame_02_20_52_000.jpg,0.0,0.0,0.0
92,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1085_Teror_frame_02_20_52_000.jpg,0.0,0.0,0.0
93,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1086_PresaDeHornos_frame_11_36_45_000.jpg,0.0,0.0,0.0
94,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1087_Teror_frame_03_01_59_000.jpg,1.0,1.0,1.0
95,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1088_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
96,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1089_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
97,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\108_Arucas_frame_01_28_06_000.jpg,0.0,0.0,0.0
98,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1090_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
99,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1093_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
100,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1094_Teror_frame_01_30_58_000.jpg,1.0,1.0,1.0
101,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1095_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
102,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1096_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
103,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1097_Teror_frame_02_33_22_000.jpg,1.0,1.0,1.0
104,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1098_Teror_frame_02_33_22_000.jpg,1.0,1.0,1.0
105,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1099_Teror_frame_02_33_22_000.jpg,0.0,0.0,0.0
106,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\109_Arucas_frame_01_28_06_000.jpg,1.0,1.0,1.0
107,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\10_Arucas_frame_01_28_04_000.jpg,0.0,0.0,0.0
108,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1100_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
109,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1101_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
110,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1102_Teror_frame_01_45_40_000.jpg,0.5,1.0,0.6666666666666666
111,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1103_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
112,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1104_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
113,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1105_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
114,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1106_Teror_frame_02_20_56_000.jpg,0.0,0.0,0.0
115,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1107_Teror_frame_02_20_56_000.jpg,1.0,1.0,1.0
116,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1108_Teror_frame_02_20_56_000.jpg,0.0,0.0,0.0
117,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1109_Teror_frame_03_04_13_000.jpg,0.0,0.0,0.0
118,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\110_Arucas_frame_01_29_58_000.jpg,1.0,1.0,1.0
119,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1110_PresaDeHornos_frame_11_58_43_000.jpg,1.0,1.0,1.0
120,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1111_PresaDeHornos_frame_11_58_43_000.jpg,1.0,1.0,1.0
121,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1112_PresaDeHornos_frame_11_58_43_000.jpg,1.0,1.0,1.0
122,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1114_Teror_frame_02_06_48_000.jpg,0.0,0.0,0.0
123,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1115_Teror_frame_02_06_48_000.jpg,0.0,0.0,0.0
124,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1116_Teror_frame_02_06_48_000.jpg,1.0,1.0,1.0
125,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1117_Teror_frame_03_15_08_000.jpg,0.0,0.0,0.0
126,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1118_Teror_frame_03_15_08_000.jpg,1.0,1.0,1.0
127,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1119_Teror_frame_02_08_39_000.jpg,0.0,0.0,0.0
128,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\111_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
129,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1120_Teror_frame_02_08_39_000.jpg,0.0,0.0,0.0
130,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1121_Teror_frame_02_08_39_000.jpg,0.5,1.0,0.6666666666666666
131,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1122_Teror_frame_03_06_16_000.jpg,1.0,1.0,1.0
132,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1123_Teror_frame_03_06_16_000.jpg,0.0,0.0,0.0
133,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1124_Teror_frame_02_22_52_000.jpg,0.3333333333333333,1.0,0.5
134,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1125_Teror_frame_02_22_52_000.jpg,0.0,0.0,0.0
135,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1126_Teror_frame_02_22_52_000.jpg,0.0,0.0,0.0
136,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1127_Teror_frame_02_59_53_000.jpg,1.0,1.0,1.0
137,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1129_Teror_frame_01_50_16_000.jpg,1.0,1.0,1.0
138,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\112_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
139,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1130_Teror_frame_01_50_16_000.jpg,0.0,0.0,0.0
140,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1131_Teror_frame_01_50_16_000.jpg,0.0,0.0,0.0
141,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1132_PresaDeHornos_frame_13_28_15_000.jpg,1.0,1.0,1.0
142,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1134_Teror_frame_02_21_06_000.jpg,1.0,1.0,1.0
143,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1135_Teror_frame_02_21_06_000.jpg,0.0,0.0,0.0
144,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1136_PresaDeHornos_frame_12_36_57_000.jpg,1.0,1.0,1.0
145,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1137_PresaDeHornos_frame_12_36_57_000.jpg,0.0,0.0,0.0
146,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1138_Teror_frame_02_37_14_000.jpg,1.0,1.0,1.0
147,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1139_Teror_frame_02_37_14_000.jpg,1.0,1.0,1.0
148,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\113_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
149,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1140_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
