,filename,precision,recall,f1_score
194,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\275_bib_number_0590.jpg,0.0,0.0,0
195,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\276_bib_number_0597.jpg,0.0,0.0,0
196,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\277_bib_number_0602.jpg,0.0,0.0,0
197,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\278_bib_number_0603.jpg,0.0,0.0,0
198,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\279_bib_number_0610.jpg,0.0,0.0,0
199,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\27_bib_number_0041.jpg,0.0,0.0,0
200,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\280_bib_number_0620.jpg,0.0,0.0,0
201,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\281_bib_number_0622.jpg,0.0,0.0,0
202,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\282_bib_number_0624.jpg,0.0,0.0,0
203,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\283_bib_number_0624.jpg,0.0,0.0,0
204,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\284_bib_number_0626.jpg,0.0,0.0,0
205,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\285_bib_number_0628.jpg,0.0,0.0,0
206,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\286_bib_number_0632.jpg,0.0,0.0,0
207,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\287_bib_number_0635.jpg,0.0,0.0,0
208,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\288_bib_number_0638.jpg,0.0,0.0,0
209,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\289_bib_number_0640.jpg,0.0,0.0,0
210,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\28_bib_number_0041.jpg,0.0,0,0
211,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\290_bib_number_0642.jpg,0.0,0.0,0
212,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\291_bib_number_0642.jpg,0.0,0.0,0
213,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\292_bib_number_0645.jpg,0.0,0.0,0
214,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\293_bib_number_0650.jpg,0.0,0.0,0
