,filename,precision,recall,f1_score
155,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1141_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
156,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1142_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
157,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1143_Teror_frame_03_02_30_000.jpg,0.5,1.0,0.6666666666666666
158,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1144_Teror_frame_03_23_52_000.jpg,1.0,1.0,1.0
159,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1145_PresaDeHornos_frame_12_58_41_000.jpg,1.0,1.0,1.0
160,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1146_PresaDeHornos_frame_11_36_46_000.jpg,0.0,0.0,0.0
161,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1147_PresaDeHornos_frame_12_55_13_000.jpg,1.0,1.0,1.0
162,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1148_PresaDeHornos_frame_12_55_13_000.jpg,1.0,1.0,1.0
163,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1149_PresaDeHornos_frame_12_22_49_000.jpg,0.0,0.0,0.0
164,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\114_Arucas_frame_01_44_47_000.jpg,1.0,1.0,1.0
165,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1150_PresaDeHornos_frame_12_39_20_000.jpg,0.0,0.0,0.0
166,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1151_PresaDeHornos_frame_12_39_20_000.jpg,1.0,1.0,1.0
167,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1152_PresaDeHornos_frame_12_39_20_000.jpg,1.0,1.0,1.0
168,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1153_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
169,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1154_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
170,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1155_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
171,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1156_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
172,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1157_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
173,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1158_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
174,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1159_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
175,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\115_Arucas_frame_01_44_47_000.jpg,1.0,1.0,1.0
176,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1160_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
177,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1161_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
178,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1162_Teror_frame_03_02_12_000.jpg,0.0,0.0,0.0
179,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1163_PresaDeHornos_frame_13_41_34_000.jpg,0.0,0.0,0.0
180,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1164_PresaDeHornos_frame_13_41_34_000.jpg,0.0,0.0,0.0
181,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1165_PresaDeHornos_frame_13_41_34_000.jpg,0.0,0.0,0.0
182,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1166_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
183,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1167_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
184,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1168_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
185,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1169_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
186,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\116_Arucas_frame_01_44_47_000.jpg,1.0,1.0,1.0
187,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1170_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
188,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1171_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
189,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1172_Teror_frame_02_58_27_000.jpg,1.0,1.0,1.0
190,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1173_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
191,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1174_Teror_frame_02_39_30_000.jpg,1.0,1.0,1.0
